Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TSV
2,5.0,1.0,0.0,2.0,24.2,6.0,63.9,14.8,3.0,9.0,0.0,0.0,1.4,2.0,1.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,71.9,15.1,3.0,9.0,0.0,0.0,1.4,2.0,1.0,0.0
1681,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,11.0,1.0,1.0,1.25,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.0,5.0,11.0,1.0,1.0,1.25,2.0,4.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,44.9,13.6,5.0,11.0,1.0,1.0,1.25,2.0,4.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,51.2,13.3,5.0,11.0,1.0,1.0,1.25,2.0,4.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,46.9,13.3,5.0,11.0,1.0,1.0,1.25,2.0,4.0,0.0
1820,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,3.0,8.0,1.0,1.0,1.5,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,58.9,13.7,3.0,8.0,1.0,1.0,1.5,2.0,4.0,0.0
1,5.0,4.0,1.0,1.0,20.6,4.6,45.7,13.7,3.0,8.0,1.0,1.0,1.5,2.0,4.0,0.0
2,5.0,4.0,1.0,1.0,20.6,4.6,71.6,15.2,3.0,8.0,1.0,1.0,1.5,2.0,4.0,0.0
3,5.0,4.0,1.0,1.0,20.6,4.6,46.4,15.3,3.0,8.0,1.0,1.0,1.5,2.0,4.0,0.0
1817,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,3.0,9.0,1.0,1.0,1.33,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.2,3.0,9.0,1.0,1.0,1.33,2.0,4.0,0.0
1,5.0,4.0,1.0,1.0,20.6,4.6,71.7,13.7,3.0,9.0,1.0,1.0,1.33,2.0,4.0,0.0
2,5.0,4.0,1.0,1.0,20.6,4.6,73.6,13.5,3.0,9.0,1.0,1.0,1.33,2.0,4.0,0.0
3,5.0,4.0,1.0,1.0,20.6,4.6,67.3,16.8,3.0,9.0,1.0,1.0,1.33,2.0,4.0,0.0
802,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,9.0,1.0,0.0,1.26,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,73.3,15.8,3.0,9.0,1.0,0.0,1.26,2.0,4.0,0.0
1,4.0,2.0,1.0,1.0,24.2,6.0,53.6,16.3,3.0,9.0,1.0,0.0,1.26,2.0,4.0,0.0
2,4.0,2.0,1.0,1.0,24.2,6.0,55.4,14.9,3.0,9.0,1.0,0.0,1.26,2.0,4.0,0.0
3,4.0,2.0,1.0,1.0,24.2,6.0,72.6,15.8,3.0,9.0,1.0,0.0,1.26,2.0,4.0,0.0
1367,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,11.0,1.0,1.0,1.63,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,63.3,13.4,5.0,11.0,1.0,1.0,1.63,2.0,4.0,0.0
1,4.0,3.0,1.0,2.0,17.6,8.4,54.6,13.9,5.0,11.0,1.0,1.0,1.63,2.0,4.0,0.0
2,4.0,3.0,1.0,2.0,17.6,8.4,45.5,13.4,5.0,11.0,1.0,1.0,1.63,2.0,4.0,0.0
3,4.0,3.0,1.0,2.0,17.6,8.4,66.1,13.4,5.0,11.0,1.0,1.0,1.63,2.0,4.0,0.0
914,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,10.0,0.0,1.0,1.33,3.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,50.1,17.0,4.0,10.0,0.0,1.0,1.33,3.0,4.0,0.0
1,1.0,3.0,1.0,2.0,22.4,10.1,50.3,17.0,4.0,10.0,0.0,1.0,1.33,3.0,4.0,0.0
2,1.0,3.0,1.0,2.0,22.4,10.1,45.0,14.7,4.0,10.0,0.0,1.0,1.33,3.0,4.0,0.0
3,1.0,3.0,1.0,2.0,22.4,10.1,44.3,17.0,4.0,10.0,0.0,1.0,1.33,3.0,4.0,0.0
961,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,11.0,0.0,1.0,1.69,2.0,4.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,59.3,16.7,5.0,11.0,0.0,1.0,1.69,2.0,4.0,0.0
1,1.0,3.0,1.0,3.0,22.4,10.1,63.1,17.5,5.0,11.0,0.0,1.0,1.69,2.0,4.0,0.0
2,1.0,3.0,1.0,3.0,22.4,10.1,44.9,17.0,5.0,11.0,0.0,1.0,1.69,2.0,4.0,0.0
3,1.0,3.0,1.0,3.0,22.4,10.1,62.2,15.6,5.0,11.0,0.0,1.0,1.69,2.0,4.0,0.0
1045,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,11.0,0.0,1.0,1.36,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,48.4,17.0,4.0,11.0,0.0,1.0,1.36,2.0,4.0,0.0
1,2.0,3.0,1.0,2.0,18.4,8.2,53.7,13.7,4.0,11.0,0.0,1.0,1.36,2.0,4.0,0.0
2,2.0,3.0,1.0,2.0,18.4,8.2,50.4,13.0,4.0,11.0,0.0,1.0,1.36,2.0,4.0,0.0
3,2.0,3.0,1.0,2.0,18.4,8.2,67.5,13.0,4.0,11.0,0.0,1.0,1.36,2.0,4.0,0.0
1652,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,11.0,1.0,1.0,1.46,2.0,1.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.8,16.7,5.0,11.0,1.0,1.0,1.46,2.0,1.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,57.4,13.7,5.0,11.0,1.0,1.0,1.46,2.0,1.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,60.7,17.3,5.0,11.0,1.0,1.0,1.46,2.0,1.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,68.4,14.2,5.0,11.0,1.0,1.0,1.46,2.0,1.0,0.0
460,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,3.0,8.0,1.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,55.5,15.7,3.0,8.0,1.0,0.0,1.04,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,75.4,14.6,3.0,8.0,1.0,0.0,1.04,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.7,14.6,3.0,8.0,1.0,0.0,1.04,2.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,63.2,15.0,3.0,8.0,1.0,0.0,1.04,2.0,4.0,0.0
466,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,3.0,9.0,1.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,72.4,13.3,3.0,9.0,1.0,0.0,1.04,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,51.1,15.1,3.0,9.0,1.0,0.0,1.04,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,53.2,13.7,3.0,9.0,1.0,0.0,1.04,2.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,46.9,15.6,3.0,9.0,1.0,0.0,1.04,2.0,4.0,0.0
944,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,11.0,1.0,1.0,1.5,2.0,4.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,46.3,16.9,5.0,11.0,1.0,1.0,1.5,2.0,4.0,0.0
1,1.0,3.0,1.0,3.0,22.4,10.1,44.7,17.0,5.0,11.0,1.0,1.0,1.5,2.0,4.0,0.0
2,1.0,3.0,1.0,3.0,22.4,10.1,69.9,13.5,5.0,11.0,1.0,1.0,1.5,2.0,4.0,0.0
3,1.0,3.0,1.0,3.0,22.4,10.1,56.9,15.3,5.0,11.0,1.0,1.0,1.5,2.0,4.0,0.0
437,5.0,1.0,0.0,2.0,24.2,6.0,53.3,15.1,3.0,9.0,0.0,0.0,1.4,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,53.3,17.6,3.0,9.0,0.0,0.0,1.4,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,53.8,15.1,3.0,9.0,0.0,0.0,1.4,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,73.5,14.3,3.0,9.0,0.0,0.0,1.4,2.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,73.2,17.0,3.0,9.0,0.0,0.0,1.4,2.0,4.0,0.0
922,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,10.0,0.0,1.0,1.52,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,65.6,14.5,4.0,10.0,0.0,1.0,1.52,2.0,4.0,0.0
1,1.0,3.0,1.0,2.0,22.4,10.1,65.8,17.0,4.0,10.0,0.0,1.0,1.52,2.0,4.0,0.0
2,1.0,3.0,1.0,2.0,22.4,10.1,48.6,15.6,4.0,10.0,0.0,1.0,1.52,2.0,4.0,0.0
3,1.0,3.0,1.0,2.0,22.4,10.1,65.0,14.8,4.0,10.0,0.0,1.0,1.52,2.0,4.0,0.0
1092,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,5.0,10.0,1.0,1.0,1.55,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,48.9,16.2,5.0,10.0,1.0,1.0,1.55,2.0,4.0,0.0
1,2.0,3.0,1.0,2.0,18.4,8.2,49.6,15.4,5.0,10.0,1.0,1.0,1.55,2.0,4.0,0.0
2,2.0,3.0,1.0,2.0,18.4,8.2,56.1,12.8,5.0,10.0,1.0,1.0,1.55,2.0,4.0,0.0
3,2.0,3.0,1.0,2.0,18.4,8.2,62.3,15.2,5.0,10.0,1.0,1.0,1.55,2.0,4.0,0.0
362,4.0,1.0,0.0,3.0,22.9,6.6,59.0,14.0,4.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,46.0,13.7,4.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
1,4.0,1.0,0.0,3.0,22.9,6.6,71.3,17.2,4.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
2,4.0,1.0,0.0,3.0,22.9,6.6,74.2,13.3,4.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
3,4.0,1.0,0.0,3.0,22.9,6.6,59.0,12.9,4.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
387,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,4.0,9.0,0.0,0.0,1.04,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,55.3,14.4,4.0,9.0,0.0,0.0,1.04,2.0,4.0,0.0
1,4.0,1.0,0.0,3.0,22.9,6.6,50.6,16.1,4.0,9.0,0.0,0.0,1.04,2.0,4.0,0.0
2,4.0,1.0,0.0,3.0,22.9,6.6,59.7,13.8,4.0,9.0,0.0,0.0,1.04,2.0,4.0,0.0
3,4.0,1.0,0.0,3.0,22.9,6.6,67.4,13.6,4.0,9.0,0.0,0.0,1.04,2.0,4.0,0.0
1674,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,11.0,0.0,1.0,1.33,1.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,66.5,16.9,5.0,11.0,0.0,1.0,1.33,1.0,4.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,59.5,16.0,5.0,11.0,0.0,1.0,1.33,1.0,4.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,57.5,16.4,5.0,11.0,0.0,1.0,1.33,1.0,4.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,53.6,14.7,5.0,11.0,0.0,1.0,1.33,1.0,4.0,0.0
1644,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,9.0,0.0,0.0,1.29,2.0,1.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,47.3,13.4,4.0,9.0,0.0,0.0,1.29,2.0,1.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,56.9,13.0,4.0,9.0,0.0,0.0,1.29,2.0,1.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,59.7,17.6,4.0,9.0,0.0,0.0,1.29,2.0,1.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,53.8,13.6,4.0,9.0,0.0,0.0,1.29,2.0,1.0,0.0
1333,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,11.0,1.0,1.0,1.54,2.0,3.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,45.4,13.1,4.0,11.0,1.0,1.0,1.54,2.0,3.0,0.0
1,4.0,3.0,1.0,2.0,17.6,8.4,55.1,15.5,4.0,11.0,1.0,1.0,1.54,2.0,3.0,0.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.1,15.2,4.0,11.0,1.0,1.0,1.54,2.0,3.0,0.0
3,4.0,3.0,1.0,2.0,17.6,8.4,62.2,16.7,4.0,11.0,1.0,1.0,1.54,2.0,3.0,0.0
1040,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,10.0,1.0,1.0,1.13,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,51.7,16.1,4.0,10.0,1.0,1.0,1.13,2.0,4.0,0.0
1,2.0,3.0,1.0,2.0,18.4,8.2,69.1,13.6,4.0,10.0,1.0,1.0,1.13,2.0,4.0,0.0
2,2.0,3.0,1.0,2.0,18.4,8.2,47.0,13.0,4.0,10.0,1.0,1.0,1.13,2.0,4.0,0.0
3,2.0,3.0,1.0,2.0,18.4,8.2,66.8,15.6,4.0,10.0,1.0,1.0,1.13,2.0,4.0,0.0
1043,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,45.9,15.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
1,2.0,3.0,1.0,2.0,18.4,8.2,63.4,15.4,4.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
2,2.0,3.0,1.0,2.0,18.4,8.2,65.5,13.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
3,2.0,3.0,1.0,2.0,18.4,8.2,53.1,17.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
1877,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,5.0,11.0,1.0,1.0,1.19,2.0,4.0,
0,5.0,4.0,1.0,2.0,20.6,4.6,47.7,13.5,5.0,11.0,1.0,1.0,1.19,2.0,4.0,0.0
1,5.0,4.0,1.0,2.0,20.6,4.6,66.3,14.6,5.0,11.0,1.0,1.0,1.19,2.0,4.0,0.0
2,5.0,4.0,1.0,2.0,20.6,4.6,53.8,14.3,5.0,11.0,1.0,1.0,1.19,2.0,4.0,0.0
3,5.0,4.0,1.0,2.0,20.6,4.6,44.3,15.6,5.0,11.0,1.0,1.0,1.19,2.0,4.0,0.0
774,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,8.0,1.0,0.0,1.21,2.0,2.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,48.7,15.8,3.0,8.0,1.0,0.0,1.21,2.0,2.0,0.0
1,4.0,2.0,1.0,1.0,24.2,6.0,56.7,16.9,3.0,8.0,1.0,0.0,1.21,2.0,2.0,0.0
2,4.0,2.0,1.0,1.0,24.2,6.0,55.1,15.8,3.0,8.0,1.0,0.0,1.21,2.0,2.0,0.0
3,4.0,2.0,1.0,1.0,24.2,6.0,73.8,13.8,3.0,8.0,1.0,0.0,1.21,2.0,2.0,0.0
1358,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,9.0,1.0,1.0,1.3,2.0,1.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,58.5,13.4,5.0,9.0,1.0,1.0,1.3,2.0,1.0,0.0
1,4.0,3.0,1.0,2.0,17.6,8.4,69.9,17.1,5.0,9.0,1.0,1.0,1.3,2.0,1.0,0.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.3,13.4,5.0,9.0,1.0,1.0,1.3,2.0,1.0,0.0
3,4.0,3.0,1.0,2.0,17.6,8.4,55.2,13.7,5.0,9.0,1.0,1.0,1.3,2.0,1.0,0.0
1115,3.0,3.0,1.0,1.0,18.4,8.2,62.3,12.8,3.0,9.0,1.0,1.0,1.24,2.0,4.0,
0,3.0,3.0,1.0,1.0,18.4,8.2,75.5,14.7,3.0,9.0,1.0,1.0,1.24,2.0,4.0,0.0
1,3.0,3.0,1.0,1.0,18.4,8.2,49.9,15.5,3.0,9.0,1.0,1.0,1.24,2.0,4.0,0.0
2,3.0,3.0,1.0,1.0,18.4,8.2,72.9,12.8,3.0,9.0,1.0,1.0,1.24,2.0,4.0,0.0
3,3.0,3.0,1.0,1.0,18.4,8.2,60.1,12.8,3.0,9.0,1.0,1.0,1.24,2.0,4.0,0.0
687,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,3.0,9.0,0.0,1.0,1.41,3.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,44.3,15.4,3.0,9.0,0.0,1.0,1.41,3.0,4.0,0.0
1,3.0,2.0,1.0,1.0,22.9,6.6,47.9,17.2,3.0,9.0,0.0,1.0,1.41,3.0,4.0,0.0
2,3.0,2.0,1.0,1.0,22.9,6.6,44.9,12.9,3.0,9.0,0.0,1.0,1.41,3.0,4.0,0.0
3,3.0,2.0,1.0,1.0,22.9,6.6,64.8,14.4,3.0,9.0,0.0,1.0,1.41,3.0,4.0,0.0
635,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,8.0,1.0,1.0,1.52,2.0,1.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,73.0,15.3,3.0,8.0,1.0,1.0,1.52,2.0,1.0,0.0
1,2.0,2.0,1.0,1.0,22.2,5.2,48.3,15.4,3.0,8.0,1.0,1.0,1.52,2.0,1.0,0.0
2,2.0,2.0,1.0,1.0,22.2,5.2,60.7,14.5,3.0,8.0,1.0,1.0,1.52,2.0,1.0,0.0
3,2.0,2.0,1.0,1.0,22.2,5.2,60.1,15.8,3.0,8.0,1.0,1.0,1.52,2.0,1.0,0.0
963,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,11.0,0.0,1.0,1.55,2.0,4.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,48.9,16.5,5.0,11.0,0.0,1.0,1.55,2.0,4.0,0.0
1,1.0,3.0,1.0,3.0,22.4,10.1,54.6,15.2,5.0,11.0,0.0,1.0,1.55,2.0,4.0,0.0
2,1.0,3.0,1.0,3.0,22.4,10.1,61.9,17.0,5.0,11.0,0.0,1.0,1.55,2.0,4.0,0.0
3,1.0,3.0,1.0,3.0,22.4,10.1,67.6,14.2,5.0,11.0,0.0,1.0,1.55,2.0,4.0,0.0
1508,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,10.0,0.0,1.0,1.55,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,61.3,17.5,4.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
1,2.0,4.0,1.0,2.0,19.6,6.6,70.0,14.1,4.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
2,2.0,4.0,1.0,2.0,19.6,6.6,49.9,14.1,4.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
3,2.0,4.0,1.0,2.0,19.6,6.6,59.8,15.7,4.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
667,2.0,2.0,1.0,1.0,22.2,5.2,56.9,13.5,4.0,9.0,1.0,1.0,1.54,2.0,4.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,45.4,15.4,4.0,9.0,1.0,1.0,1.54,2.0,4.0,0.0
1,2.0,2.0,1.0,1.0,22.2,5.2,58.6,13.5,4.0,9.0,1.0,1.0,1.54,2.0,4.0,0.0
2,2.0,2.0,1.0,1.0,22.2,5.2,64.5,17.1,4.0,9.0,1.0,1.0,1.54,2.0,4.0,0.0
3,2.0,2.0,1.0,1.0,22.2,5.2,57.0,16.9,4.0,9.0,1.0,1.0,1.54,2.0,4.0,0.0
1228,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,5.0,10.0,0.0,1.0,1.55,2.0,4.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,47.3,15.8,5.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
1,3.0,3.0,1.0,2.0,21.2,5.6,46.8,13.1,5.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
2,3.0,3.0,1.0,2.0,21.2,5.6,47.4,16.7,5.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
3,3.0,3.0,1.0,2.0,21.2,5.6,64.1,15.9,5.0,10.0,0.0,1.0,1.55,2.0,4.0,0.0
1326,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,11.0,0.0,1.0,1.19,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,61.8,14.0,4.0,11.0,0.0,1.0,1.19,2.0,4.0,0.0
1,4.0,3.0,1.0,2.0,17.6,8.4,72.4,15.6,4.0,11.0,0.0,1.0,1.19,2.0,4.0,0.0
2,4.0,3.0,1.0,2.0,17.6,8.4,50.5,15.0,4.0,11.0,0.0,1.0,1.19,2.0,4.0,0.0
3,4.0,3.0,1.0,2.0,17.6,8.4,72.8,14.6,4.0,11.0,0.0,1.0,1.19,2.0,4.0,0.0
1637,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,10.0,1.0,0.0,1.12,2.0,1.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,54.4,16.0,4.0,10.0,1.0,0.0,1.12,2.0,1.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,70.0,15.6,4.0,10.0,1.0,0.0,1.12,2.0,1.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,53.0,13.0,4.0,10.0,1.0,0.0,1.12,2.0,1.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,59.5,17.4,4.0,10.0,1.0,0.0,1.12,2.0,1.0,0.0
1033,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,10.0,1.0,1.0,1.33,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,59.0,13.0,4.0,10.0,1.0,1.0,1.33,2.0,4.0,0.0
1,2.0,3.0,1.0,2.0,18.4,8.2,47.6,16.3,4.0,10.0,1.0,1.0,1.33,2.0,4.0,0.0
2,2.0,3.0,1.0,2.0,18.4,8.2,44.3,13.0,4.0,10.0,1.0,1.0,1.33,2.0,4.0,0.0
3,2.0,3.0,1.0,2.0,18.4,8.2,63.1,13.6,4.0,10.0,1.0,1.0,1.33,2.0,4.0,0.0
1686,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,10.0,1.0,1.0,1.3,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,51.1,13.3,5.0,10.0,1.0,1.0,1.3,2.0,4.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.6,5.0,10.0,1.0,1.0,1.3,2.0,4.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,64.2,13.3,5.0,10.0,1.0,1.0,1.3,2.0,4.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,63.6,15.6,5.0,10.0,1.0,1.0,1.3,2.0,4.0,0.0
533,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,5.0,11.0,1.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,69.7,12.9,5.0,11.0,1.0,0.0,1.04,2.0,4.0,0.0
1,5.0,1.0,0.0,3.0,24.2,6.0,65.7,15.6,5.0,11.0,1.0,0.0,1.04,2.0,4.0,0.0
2,5.0,1.0,0.0,3.0,24.2,6.0,70.3,15.2,5.0,11.0,1.0,0.0,1.04,2.0,4.0,0.0
3,5.0,1.0,0.0,3.0,24.2,6.0,55.1,14.5,5.0,11.0,1.0,0.0,1.04,2.0,4.0,0.0
391,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,4.0,9.0,0.0,0.0,1.21,1.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,55.2,15.9,4.0,9.0,0.0,0.0,1.21,1.0,4.0,0.0
1,4.0,1.0,0.0,3.0,22.9,6.6,68.2,16.4,4.0,9.0,0.0,0.0,1.21,1.0,4.0,0.0
2,4.0,1.0,0.0,3.0,22.9,6.6,74.6,14.0,4.0,9.0,0.0,0.0,1.21,1.0,4.0,0.0
3,4.0,1.0,0.0,3.0,22.9,6.6,67.8,16.4,4.0,9.0,0.0,0.0,1.21,1.0,4.0,0.0
800,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,9.0,1.0,0.0,1.65,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,73.4,16.6,3.0,9.0,1.0,0.0,1.65,2.0,4.0,0.0
1,4.0,2.0,1.0,1.0,24.2,6.0,44.3,17.0,3.0,9.0,1.0,0.0,1.65,2.0,4.0,0.0
2,4.0,2.0,1.0,1.0,24.2,6.0,74.2,16.7,3.0,9.0,1.0,0.0,1.65,2.0,4.0,0.0
3,4.0,2.0,1.0,1.0,24.2,6.0,75.2,17.3,3.0,9.0,1.0,0.0,1.65,2.0,4.0,0.0
564,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,8.0,1.0,1.0,1.77,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,64.7,13.8,3.0,8.0,1.0,1.0,1.77,2.0,4.0,0.0
1,1.0,2.0,1.0,1.0,20.5,5.0,73.3,17.4,3.0,8.0,1.0,1.0,1.77,2.0,4.0,0.0
2,1.0,2.0,1.0,1.0,20.5,5.0,53.3,14.5,3.0,8.0,1.0,1.0,1.77,2.0,4.0,0.0
3,1.0,2.0,1.0,1.0,20.5,5.0,75.3,12.9,3.0,8.0,1.0,1.0,1.77,2.0,4.0,0.0
488,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,9.0,0.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,74.8,14.9,4.0,9.0,0.0,0.0,1.04,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,63.8,14.7,4.0,9.0,0.0,0.0,1.04,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.9,17.2,4.0,9.0,0.0,0.0,1.04,2.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,74.0,13.0,4.0,9.0,0.0,0.0,1.04,2.0,4.0,0.0
486,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,9.0,0.0,0.0,1.26,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,46.3,15.6,4.0,9.0,0.0,0.0,1.26,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.8,4.0,9.0,0.0,0.0,1.26,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,70.3,13.7,4.0,9.0,0.0,0.0,1.26,2.0,4.0,0.0
