Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TCV
1,5.0,1.0,0.0,2.0,24.2,6.0,51.6,15.6,4.0,9.0,0.0,0.0,1.57,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,54.5,17.5,4.0,9.0,0.0,0.0,1.57,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,70.3,15.3,4.0,9.0,0.0,0.0,1.57,2.0,4.0,2.0
931,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,66.5,17.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,56.4,15.4,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,56.3,14.2,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,65.0,15.4,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
441,5.0,1.0,0.0,2.0,24.2,6.0,53.3,15.1,3.0,9.0,0.0,0.0,1.4,2.0,1.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,55.9,14.7,3.0,9.0,0.0,0.0,1.4,2.0,1.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,62.0,14.4,3.0,9.0,0.0,0.0,1.4,2.0,1.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,61.4,15.1,3.0,9.0,0.0,0.0,1.4,2.0,1.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,70.1,13.6,3.0,9.0,0.0,0.0,1.4,2.0,1.0,2.0
1681,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,11.0,1.0,1.0,1.25,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,75.0,12.9,5.0,11.0,1.0,1.0,1.25,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,46.3,13.6,5.0,11.0,1.0,1.0,1.25,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,57.0,13.3,5.0,11.0,1.0,1.0,1.25,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.7,16.9,5.0,11.0,1.0,1.0,1.25,2.0,4.0,2.0
1820,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,3.0,8.0,1.0,1.0,1.5,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,52.4,13.7,3.0,8.0,1.0,1.0,1.5,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,64.3,15.8,3.0,8.0,1.0,1.0,1.5,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,66.7,14.5,3.0,8.0,1.0,1.0,1.5,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,68.9,15.6,3.0,8.0,1.0,1.0,1.5,2.0,4.0,2.0
1817,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,3.0,9.0,1.0,1.0,1.33,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,46.4,17.4,3.0,9.0,1.0,1.0,1.33,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,60.5,15.0,3.0,9.0,1.0,1.0,1.33,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,73.2,13.6,3.0,9.0,1.0,1.0,1.33,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,56.1,13.3,3.0,9.0,1.0,1.0,1.33,2.0,4.0,2.0
802,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,9.0,1.0,0.0,1.26,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,67.8,13.5,3.0,9.0,1.0,0.0,1.26,2.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,75.7,14.2,3.0,9.0,1.0,0.0,1.26,2.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,54.2,15.6,3.0,9.0,1.0,0.0,1.26,2.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,60.3,13.0,3.0,9.0,1.0,0.0,1.26,2.0,4.0,2.0
1367,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,11.0,1.0,1.0,1.63,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,60.8,14.7,5.0,11.0,1.0,1.0,1.63,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,69.9,12.9,5.0,11.0,1.0,1.0,1.63,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,70.4,13.4,5.0,11.0,1.0,1.0,1.63,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,73.3,16.8,5.0,11.0,1.0,1.0,1.63,2.0,4.0,2.0
914,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,10.0,0.0,1.0,1.33,3.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,75.5,13.7,4.0,10.0,0.0,1.0,1.33,3.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,58.9,17.5,4.0,10.0,0.0,1.0,1.33,3.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,65.0,17.0,4.0,10.0,0.0,1.0,1.33,3.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,72.0,16.9,4.0,10.0,0.0,1.0,1.33,3.0,4.0,2.0
961,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,11.0,0.0,1.0,1.69,2.0,4.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,47.4,17.0,5.0,11.0,0.0,1.0,1.69,2.0,4.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,74.0,17.0,5.0,11.0,0.0,1.0,1.69,2.0,4.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,52.6,17.0,5.0,11.0,0.0,1.0,1.69,2.0,4.0,2.0
3,1.0,3.0,1.0,3.0,22.4,10.1,55.6,15.9,5.0,11.0,0.0,1.0,1.69,2.0,4.0,2.0
1045,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,11.0,0.0,1.0,1.36,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,75.1,13.1,4.0,11.0,0.0,1.0,1.36,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,75.5,13.0,4.0,11.0,0.0,1.0,1.36,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,75.0,13.0,4.0,11.0,0.0,1.0,1.36,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,75.3,13.4,4.0,11.0,0.0,1.0,1.36,2.0,4.0,2.0
1652,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,11.0,1.0,1.0,1.46,2.0,1.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,60.9,14.1,5.0,11.0,1.0,1.0,1.46,2.0,1.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,46.0,14.0,5.0,11.0,1.0,1.0,1.46,2.0,1.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,69.0,14.3,5.0,11.0,1.0,1.0,1.46,2.0,1.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.2,15.8,5.0,11.0,1.0,1.0,1.46,2.0,1.0,2.0
460,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,3.0,8.0,1.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,62.7,15.1,3.0,8.0,1.0,0.0,1.04,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,75.7,15.1,3.0,8.0,1.0,0.0,1.04,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,61.9,16.3,3.0,8.0,1.0,0.0,1.04,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,66.2,15.1,3.0,8.0,1.0,0.0,1.04,2.0,4.0,2.0
466,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,3.0,9.0,1.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,67.6,13.4,3.0,9.0,1.0,0.0,1.04,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,49.0,13.2,3.0,9.0,1.0,0.0,1.04,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,73.2,17.4,3.0,9.0,1.0,0.0,1.04,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,63.2,15.1,3.0,9.0,1.0,0.0,1.04,2.0,4.0,2.0
944,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,11.0,1.0,1.0,1.5,2.0,4.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,60.5,12.9,5.0,11.0,1.0,1.0,1.5,2.0,4.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,74.0,17.0,5.0,11.0,1.0,1.0,1.5,2.0,4.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,46.3,14.5,5.0,11.0,1.0,1.0,1.5,2.0,4.0,2.0
3,1.0,3.0,1.0,3.0,22.4,10.1,48.8,13.2,5.0,11.0,1.0,1.0,1.5,2.0,4.0,2.0
437,5.0,1.0,0.0,2.0,24.2,6.0,53.3,15.1,3.0,9.0,0.0,0.0,1.4,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,44.6,17.1,3.0,9.0,0.0,0.0,1.4,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,64.2,15.0,3.0,9.0,0.0,0.0,1.4,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,70.9,13.8,3.0,9.0,0.0,0.0,1.4,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,58.2,17.5,3.0,9.0,0.0,0.0,1.4,2.0,4.0,2.0
922,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,10.0,0.0,1.0,1.52,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,55.2,14.3,4.0,10.0,0.0,1.0,1.52,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,66.5,17.0,4.0,10.0,0.0,1.0,1.52,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,67.8,16.2,4.0,10.0,0.0,1.0,1.52,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,68.6,13.0,4.0,10.0,0.0,1.0,1.52,2.0,4.0,2.0
1092,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,5.0,10.0,1.0,1.0,1.55,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,54.8,16.1,5.0,10.0,1.0,1.0,1.55,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,65.5,14.4,5.0,10.0,1.0,1.0,1.55,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,48.9,13.0,5.0,10.0,1.0,1.0,1.55,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,57.9,16.4,5.0,10.0,1.0,1.0,1.55,2.0,4.0,2.0
362,4.0,1.0,0.0,3.0,22.9,6.6,59.0,14.0,4.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,72.9,15.7,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,56.4,16.2,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,53.9,14.0,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,71.7,16.3,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
387,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,4.0,9.0,0.0,0.0,1.04,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,70.8,17.4,4.0,9.0,0.0,0.0,1.04,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,55.6,14.0,4.0,9.0,0.0,0.0,1.04,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,52.4,16.6,4.0,9.0,0.0,0.0,1.04,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,68.7,14.0,4.0,9.0,0.0,0.0,1.04,2.0,4.0,2.0
1674,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,11.0,0.0,1.0,1.33,1.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,61.5,16.2,5.0,11.0,0.0,1.0,1.33,1.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,65.1,16.8,5.0,11.0,0.0,1.0,1.33,1.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,65.4,14.9,5.0,11.0,0.0,1.0,1.33,1.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,63.2,16.1,5.0,11.0,0.0,1.0,1.33,1.0,4.0,2.0
1644,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,9.0,0.0,0.0,1.29,2.0,1.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,53.0,13.4,4.0,9.0,0.0,0.0,1.29,2.0,1.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,55.7,16.0,4.0,9.0,0.0,0.0,1.29,2.0,1.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,55.9,13.0,4.0,9.0,0.0,0.0,1.29,2.0,1.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,65.4,15.3,4.0,9.0,0.0,0.0,1.29,2.0,1.0,2.0
1333,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,11.0,1.0,1.0,1.54,2.0,3.0,
1040,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,10.0,1.0,1.0,1.13,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,73.5,16.0,4.0,10.0,1.0,1.0,1.13,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,65.2,14.8,4.0,10.0,1.0,1.0,1.13,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,60.0,16.4,4.0,10.0,1.0,1.0,1.13,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,67.1,15.8,4.0,10.0,1.0,1.0,1.13,2.0,4.0,2.0
1043,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,50.3,16.6,4.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,68.3,14.1,4.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,75.2,15.5,4.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,72.5,17.5,4.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
1877,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,5.0,11.0,1.0,1.0,1.19,2.0,4.0,
0,5.0,4.0,1.0,2.0,20.6,4.6,59.5,17.5,5.0,11.0,1.0,1.0,1.19,2.0,4.0,2.0
1,5.0,4.0,1.0,2.0,20.6,4.6,72.7,13.2,5.0,11.0,1.0,1.0,1.19,2.0,4.0,2.0
2,5.0,4.0,1.0,2.0,20.6,4.6,61.4,15.0,5.0,11.0,1.0,1.0,1.19,2.0,4.0,2.0
3,5.0,4.0,1.0,2.0,20.6,4.6,72.5,13.8,5.0,11.0,1.0,1.0,1.19,2.0,4.0,2.0
774,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,8.0,1.0,0.0,1.21,2.0,2.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,62.5,15.3,3.0,8.0,1.0,0.0,1.21,2.0,2.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,67.4,13.7,3.0,8.0,1.0,0.0,1.21,2.0,2.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,70.1,15.5,3.0,8.0,1.0,0.0,1.21,2.0,2.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,45.7,15.7,3.0,8.0,1.0,0.0,1.21,2.0,2.0,2.0
1358,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,9.0,1.0,1.0,1.3,2.0,1.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,47.9,13.4,5.0,9.0,1.0,1.0,1.3,2.0,1.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,69.7,13.5,5.0,9.0,1.0,1.0,1.3,2.0,1.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,73.6,17.6,5.0,9.0,1.0,1.0,1.3,2.0,1.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,68.6,13.4,5.0,9.0,1.0,1.0,1.3,2.0,1.0,2.0
1115,3.0,3.0,1.0,1.0,18.4,8.2,62.3,12.8,3.0,9.0,1.0,1.0,1.24,2.0,4.0,
0,3.0,3.0,1.0,1.0,18.4,8.2,64.0,16.2,3.0,9.0,1.0,1.0,1.24,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,18.4,8.2,63.4,16.2,3.0,9.0,1.0,1.0,1.24,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,18.4,8.2,75.1,17.1,3.0,9.0,1.0,1.0,1.24,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,18.4,8.2,67.5,16.1,3.0,9.0,1.0,1.0,1.24,2.0,4.0,2.0
687,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,3.0,9.0,0.0,1.0,1.41,3.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,51.8,13.1,3.0,9.0,0.0,1.0,1.41,3.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,56.9,17.6,3.0,9.0,0.0,1.0,1.41,3.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,57.0,15.0,3.0,9.0,0.0,1.0,1.41,3.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,46.8,15.0,3.0,9.0,0.0,1.0,1.41,3.0,4.0,2.0
635,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,8.0,1.0,1.0,1.52,2.0,1.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,62.9,17.5,3.0,8.0,1.0,1.0,1.52,2.0,1.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,59.2,17.3,3.0,8.0,1.0,1.0,1.52,2.0,1.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,59.7,16.9,3.0,8.0,1.0,1.0,1.52,2.0,1.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,73.0,15.9,3.0,8.0,1.0,1.0,1.52,2.0,1.0,2.0
963,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,11.0,0.0,1.0,1.55,2.0,4.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,74.0,16.4,5.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,54.8,17.0,5.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,74.9,17.0,5.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
3,1.0,3.0,1.0,3.0,22.4,10.1,59.6,17.0,5.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
1508,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,10.0,0.0,1.0,1.55,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,67.8,14.1,4.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,65.0,13.7,4.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,60.9,14.1,4.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,74.5,14.1,4.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
667,2.0,2.0,1.0,1.0,22.2,5.2,56.9,13.5,4.0,9.0,1.0,1.0,1.54,2.0,4.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,53.9,13.3,4.0,9.0,1.0,1.0,1.54,2.0,4.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,59.4,13.5,4.0,9.0,1.0,1.0,1.54,2.0,4.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,49.5,17.1,4.0,9.0,1.0,1.0,1.54,2.0,4.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,58.4,17.3,4.0,9.0,1.0,1.0,1.54,2.0,4.0,2.0
1228,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,5.0,10.0,0.0,1.0,1.55,2.0,4.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,55.5,15.4,5.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
1,3.0,3.0,1.0,2.0,21.2,5.6,63.2,14.0,5.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
2,3.0,3.0,1.0,2.0,21.2,5.6,47.5,15.9,5.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
3,3.0,3.0,1.0,2.0,21.2,5.6,60.9,13.7,5.0,10.0,0.0,1.0,1.55,2.0,4.0,2.0
1326,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,11.0,0.0,1.0,1.19,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,75.4,13.4,4.0,11.0,0.0,1.0,1.19,2.0,4.0,2.0
1637,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,10.0,1.0,0.0,1.12,2.0,1.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.1,15.0,4.0,10.0,1.0,0.0,1.12,2.0,1.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,49.9,13.0,4.0,10.0,1.0,0.0,1.12,2.0,1.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.5,4.0,10.0,1.0,0.0,1.12,2.0,1.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,74.0,14.5,4.0,10.0,1.0,0.0,1.12,2.0,1.0,2.0
1033,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,10.0,1.0,1.0,1.33,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,72.6,14.4,4.0,10.0,1.0,1.0,1.33,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,62.2,16.9,4.0,10.0,1.0,1.0,1.33,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,69.7,13.0,4.0,10.0,1.0,1.0,1.33,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,73.0,14.8,4.0,10.0,1.0,1.0,1.33,2.0,4.0,2.0
1686,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,10.0,1.0,1.0,1.3,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,57.2,15.7,5.0,10.0,1.0,1.0,1.3,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,59.8,13.3,5.0,10.0,1.0,1.0,1.3,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,74.5,14.1,5.0,10.0,1.0,1.0,1.3,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,66.2,13.3,5.0,10.0,1.0,1.0,1.3,2.0,4.0,2.0
533,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,5.0,11.0,1.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,71.5,14.9,5.0,11.0,1.0,0.0,1.04,2.0,4.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,52.6,13.0,5.0,11.0,1.0,0.0,1.04,2.0,4.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,64.7,15.6,5.0,11.0,1.0,0.0,1.04,2.0,4.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,58.1,15.6,5.0,11.0,1.0,0.0,1.04,2.0,4.0,2.0
391,4.0,1.0,0.0,3.0,22.9,6.6,54.6,14.0,4.0,9.0,0.0,0.0,1.21,1.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,50.5,15.5,4.0,9.0,0.0,0.0,1.21,1.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,62.8,14.0,4.0,9.0,0.0,0.0,1.21,1.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,64.5,15.4,4.0,9.0,0.0,0.0,1.21,1.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,66.5,14.0,4.0,9.0,0.0,0.0,1.21,1.0,4.0,2.0
800,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,9.0,1.0,0.0,1.65,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,53.8,14.3,3.0,9.0,1.0,0.0,1.65,2.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,49.7,13.6,3.0,9.0,1.0,0.0,1.65,2.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,65.9,15.2,3.0,9.0,1.0,0.0,1.65,2.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,70.2,15.8,3.0,9.0,1.0,0.0,1.65,2.0,4.0,2.0
564,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,8.0,1.0,1.0,1.77,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,72.7,17.0,3.0,8.0,1.0,1.0,1.77,2.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,61.1,16.1,3.0,8.0,1.0,1.0,1.77,2.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,57.4,13.3,3.0,8.0,1.0,1.0,1.77,2.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,52.4,14.7,3.0,8.0,1.0,1.0,1.77,2.0,4.0,2.0
488,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,9.0,0.0,0.0,1.04,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,62.7,15.6,4.0,9.0,0.0,0.0,1.04,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,68.3,16.3,4.0,9.0,0.0,0.0,1.04,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,71.5,15.6,4.0,9.0,0.0,0.0,1.04,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,55.0,15.6,4.0,9.0,0.0,0.0,1.04,2.0,4.0,2.0
486,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,9.0,0.0,0.0,1.26,2.0,4.0,
